BuildingType,GHGEmissionsIntensity,LargestPropertyUseType,Latitude,ListOfAllPropertyUseTypes,Longitude,Neighborhood,NumberofFloors,OSEBuildingID,PrimaryPropertyType,PropertyGFABuilding(s),PropertyGFAParking,PropertyGFATotal,TotalGHGEmissions,NumberofBuildings,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),buildingAge,SteamRatio,ElectricityRatio,NaturalGasRatio
NonResidential,1.37,Other,47.57058,Other,-122.35626,DELRIDGE,2.0,23397.0,Other,28109.0,0.0,28109.0,38.39,1.0,28347.0,72.0,40.29999924,1509292.0,50.0,0.0,2.2038684363264367,0.18965514956681676
NonResidential,0.09,Office,47.72986,"Office, Parking",-122.29278,NORTH,3.0,23331.0,Small- and Mid-Sized Office,20590.0,12990.0,33580.0,2.86,1.0,24155.0,85.0,56.20000076,1356874.75,31.0,0.0,0.30185468481891936,0.0
NonResidential,0.12,Non-Refrigerated Warehouse,47.72051,Non-Refrigerated Warehouse,-122.30103,NORTH,1.0,23342.0,Warehouse,21936.0,0.0,21936.0,2.69,1.0,16000.0,71.33333333333333,151.3000031,5144392.0,39.0,0.0,0.013962194171828275,0.00802874275521772
NonResidential,1.47,Other,47.72083,Other,-122.29979,NORTH,1.0,23343.0,Other,30160.0,0.0,30160.0,44.26,1.0,20695.0,60.0,71.59999847,1625308.625,47.0,0.0,0.15049264874232732,0.49297775676296557
NonResidential,2.65,Office,47.61056,"Bank Branch, Multifamily Housing, Office, Other, Retail Store",-122.33661,DOWNTOWN,11.0,23368.0,Mixed Use Property,111137.0,0.0,111137.0,294.65,1.0,33292.0,52.0,54.70000076,1820814.75,107.0,0.0,2.5276898707021127,2.7151081679231783
NonResidential,0.94,Other - Utility,47.56319,"Office, Other - Utility, Parking",-122.35067,Delridge,1.0,23396.0,Other,40189.0,0.0,40189.0,37.65,1.0,24084.0,62.666666666666664,48.90000153,1177379.75,19.0,0.0,0.7824450862179344,0.4994624716451935
NonResidential,0.32,Office,47.56877,"Non-Refrigerated Warehouse, Office, Retail Store",-122.36369,DELRIDGE,2.0,23400.0,Small- and Mid-Sized Office,66484.0,0.0,66484.0,21.24,1.0,24280.0,68.0,34.20000076,829440.625,28.0,0.0,3.6730091439637405,0.0
NonResidential,2.47,Office,47.60789,Office,-122.32249,EAST,3.0,23404.0,Small- and Mid-Sized Office,25151.0,0.0,25151.0,62.05,1.0,36732.0,83.0,24.20000076,888593.6875,57.0,0.8428876977589378,0.6841034418219407,0.0
NonResidential,3.14,Hotel,47.60958,Hotel,-122.32646,EAST,6.0,23408.0,Hotel,35770.0,0.0,35770.0,112.34,1.0,41669.0,79.0,43.0,1790148.625,88.0,0.0,0.33804288177469066,1.1372424454422045
NonResidential,2.11,Hotel,47.60981,Hotel,-122.32687,EAST,9.0,23410.0,Hotel,48006.0,0.0,48006.0,101.31,1.0,25671.0,87.0,25.39999962,652429.875,88.0,0.0,2.3503491467186417,2.6153247504185795
NonResidential,4.96,Supermarket/Grocery Store,47.59949,"Office, Restaurant, Supermarket/Grocery Store",-122.31851,DOWNTOWN,2.0,23416.0,Mixed Use Property,29631.0,0.0,29631.0,146.93,1.0,25596.0,87.0,23.5,602191.1875,56.0,0.0,4.54548996534427,3.9972969547980974
NonResidential,1.98,Office,47.59727,"Office, Other, Retail Store",-122.32196,DOWNTOWN,2.0,23418.0,Small- and Mid-Sized Office,23472.0,0.0,23472.0,46.45,1.0,23120.0,83.0,43.20000076,999924.3125,27.0,0.0,0.8641694068219788,0.7612626180644048
NonResidential,5.19,Office,47.5956,Office,-122.32292,GREATER DUWAMISH,2.0,23419.0,Small- and Mid-Sized Office,21315.0,0.0,21315.0,110.66,1.0,39212.0,83.0,33.5,1313366.0,43.0,0.0,0.6247557801861781,1.5044488741142987
NonResidential,0.43,Office,47.62481,"Office, Parking",-122.35762,MAGNOLIA / QUEEN ANNE,4.0,23459.0,Small- and Mid-Sized Office,41298.0,15812.0,57110.0,24.31,1.0,39350.0,81.0,22.79999924,897359.6875,32.0,0.0,2.222624915942639,0.2183806590932914
NonResidential,0.65,Office,47.61833,Office,-122.35871,DOWNTOWN,3.0,23846.0,Small- and Mid-Sized Office,34030.0,0.0,34030.0,22.26,1.0,49106.0,34.0,24.20000076,1190733.5,37.0,0.0,1.28519941699801,0.1833323745405668
NonResidential,16.38,Restaurant,47.58654,"Office, Restaurant",-122.37644,SOUTHWEST,2.0,23503.0,Restaurant,20398.0,0.0,20398.0,334.15,1.0,39432.0,79.0,29.60000038,1501111.75,114.0,0.0,2.317318480785991,3.8870916838802976
NonResidential,0.93,Distribution Center,47.5746,Distribution Center,-122.32637,GREATER DUWAMISH,1.0,23504.0,Distribution Center,41308.0,0.0,41308.0,38.57,1.0,82368.0,57.0,36.09999847,3304112.0,64.0,0.0,0.3192285854716789,0.17787048380926554
NonResidential,0.12,Multifamily Housing,47.60195,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Retail Store",-122.33516,DOWNTOWN,3.0,23562.0,Mixed Use Property,43878.0,0.0,43878.0,5.37,1.0,25671.0,92.0,26.5,680395.875,103.0,0.0,1.1313575350526632,0.0
NonResidential,0.45,Performing Arts,47.62591,Performing Arts,-122.35843,MAGNOLIA / QUEEN ANNE,3.0,23566.0,Other,34976.0,0.0,34976.0,15.7,1.0,31379.0,66.0,28.10000038,882759.1875,104.0,0.0,0.7538545159576716,0.235895590721337
NonResidential,0.88,Non-Refrigerated Warehouse,47.65674,Non-Refrigerated Warehouse,-122.37223,MAGNOLIA / QUEEN ANNE,1.0,23618.0,Warehouse,38255.0,0.0,38255.0,33.8,1.0,49510.0,21.0,55.90000153,2765612.25,59.0,0.0,0.14529332519408678,0.2110118654558317
Campus,2.17,Other,47.65561,Other,-122.38063,MAGNOLIA / QUEEN ANNE,1.0,23622.0,Other,260241.0,0.0,260241.0,565.55,1.0,22124.0,24.0,46.79999924,1034808.875,61.0,0.0,25.989935581099456,6.878914717464131
NonResidential,1.21,Office,47.65103,"Office, Parking",-122.35541,LAKE UNION,3.0,23653.0,Small- and Mid-Sized Office,48924.0,0.0,48924.0,59.24,1.0,49000.0,46.666666666666664,78.30000305,3835202.0,27.0,0.0,0.35027437928953936,0.24488358109950922
NonResidential,0.22,Office,47.64168,Office,-122.32562,LAKE UNION,4.0,23671.0,Small- and Mid-Sized Office,32297.0,18036.0,50333.0,11.17,1.0,40867.0,99.66666666666667,0.0,0.0,57.0,,inf,
NonResidential,0.31,Office,47.6404,"Office, Parking",-122.32553,LAKE UNION,4.0,23672.0,Small- and Mid-Sized Office,35526.0,21906.0,57432.0,17.57,1.0,39469.0,4.0,101.3000031,3996541.5,30.0,0.0,0.6306660396245103,0.0
NonResidential,0.18,Office,47.63995,"Office, Parking",-122.32557,LAKE UNION,3.0,23673.0,Small- and Mid-Sized Office,17956.0,7956.0,25912.0,4.65,1.0,120693.0,84.0,29.89999962,3608955.75,47.0,0.0,0.18474596148761313,0.0
NonResidential,0.24,Office,47.64113,"Office, Parking",-122.32625,LAKE UNION,3.0,23674.0,Small- and Mid-Sized Office,35224.0,21908.0,57132.0,13.91,1.0,46970.0,71.0,18.79999924,882896.5,16.0,0.0,2.259570629173408,0.0
NonResidential,1.1,Worship Facility,47.52172,"Parking, Worship Facility",-122.35487,DELRIDGE,2.0,23689.0,Worship Facility,24224.0,0.0,24224.0,26.73,1.0,21600.0,57.0,23.10000038,499828.5938,59.0,0.0,1.070236890476993,0.8664790397591696
NonResidential,0.55,Worship Facility,47.51989,Worship Facility,-122.35489,DELRIDGE,1.0,23691.0,Worship Facility,23706.0,0.0,23706.0,13.12,1.0,21474.0,82.33333333333333,20.5,440242.8125,53.0,0.0,0.401753293814422,0.5085875195293507
NonResidential,0.43,Non-Refrigerated Warehouse,47.5465,"Non-Refrigerated Warehouse, Office",-122.31704,GREATER DUWAMISH,1.0,23701.0,Warehouse,31900.0,0.0,31900.0,13.7,1.0,24589.0,33.0,36.59999847,899266.125,53.0,0.0,2.184760378914529,0.0
NonResidential,3.65,Social/Meeting Hall,47.5219,Social/Meeting Hall,-122.38787,SOUTHWEST,1.0,23711.0,Other,49066.0,0.0,49066.0,178.86,1.0,19896.0,85.0,48.40000153,1639136.25,99.0,0.0,0.3282246976113182,2.0115454099682073
NonResidential,1.99,Worship Facility,47.52097,"Other - Recreation, Worship Facility",-122.38688,SOUTHWEST,3.0,23712.0,Worship Facility,30740.0,0.0,30740.0,61.3,1.0,67842.0,79.0,43.0,2917787.5,64.0,0.0,0.2098963683955737,0.36802851475647214
NonResidential,0.83,Supermarket/Grocery Store,47.52262,Supermarket/Grocery Store,-122.26922,SOUTHEAST,1.0,23716.0,Supermarket / Grocery Store,67450.0,0.0,67450.0,55.86,1.0,17514.0,87.33333333333333,28.89999962,505601.0,57.0,0.0,4.077828168852514,1.5448248717862505
School,1.26,K-12 School,47.69497,K-12 School,-122.38704,BALLARD,1.0,23722.0,K-12 School,39971.0,0.0,39971.0,50.22,1.0,66150.0,21.0,37.70000076,2496807.5,58.0,0.0,0.0,0.3786983978540596
NonResidential,0.13,Non-Refrigerated Warehouse,47.65649,Non-Refrigerated Warehouse,-122.37507,MAGNOLIA / QUEEN ANNE,1.0,23730.0,Warehouse,46970.0,0.0,46970.0,6.16,1.0,49291.0,81.0,22.79999924,1125886.625,68.0,0.0,0.7841784247148331,0.0
NonResidential,0.34,Non-Refrigerated Warehouse,47.6331,"Non-Refrigerated Warehouse, Office, Other, Parking, Retail Store",-122.37582,MAGNOLIA / QUEEN ANNE,1.0,23736.0,Warehouse,47554.0,0.0,47554.0,16.04,1.0,97978.0,85.0,26.89999962,2630929.5,85.0,0.0,0.3209823752403856,0.0726256632874427
NonResidential,1.41,Office,47.63063,Office,-122.37428,MAGNOLIA / QUEEN ANNE,2.0,23742.0,Small- and Mid-Sized Office,37616.0,5400.0,43016.0,60.57,1.0,69584.0,64.0,28.79999924,2003948.375,37.0,0.0,0.05380527829216159,0.5620269534139072
NonResidential,0.92,Other,47.63034,"Medical Office, Non-Refrigerated Warehouse, Office, Other",-122.37412,MAGNOLIA / QUEEN ANNE,1.0,23743.0,Mixed Use Property,24196.0,0.0,24196.0,22.29,1.0,235146.0,97.0,41.29999924,9977330.0,85.0,0.0,0.07329405762864413,0.03244896179639242
NonResidential,1.2,Office,47.63128,Office,-122.37387,MAGNOLIA / QUEEN ANNE,2.0,23744.0,Small- and Mid-Sized Office,20671.0,0.0,20671.0,24.76,1.0,21608.0,79.0,23.39999962,505949.0938,76.0,0.0,0.3919781701959044,0.8700203348402559
NonResidential,0.66,Non-Refrigerated Warehouse,47.58065,Non-Refrigerated Warehouse,-122.33356,GREATER DUWAMISH,1.0,23757.0,Warehouse,21600.0,0.0,21600.0,14.36,1.0,26094.0,19.0,27.20000076,709990.8125,89.0,0.0,0.37205270173830596,0.3319409150805032
NonResidential,0.17,Worship Facility,47.50959,Worship Facility,-122.37417,SOUTHWEST,1.0,23762.0,Worship Facility,35844.0,0.0,35844.0,6.04,1.0,17526.0,54.0,124.9000015,3999505.25,39.0,0.0,0.21655828555294432,0.0
NonResidential,0.59,Office,47.66116,"Office, Parking, Retail Store",-122.34172,LAKE UNION,3.0,23768.0,Small- and Mid-Sized Office,31774.0,0.0,31774.0,18.87,1.0,35693.0,80.66666666666667,56.20000076,2805826.0,100.0,0.0,0.5266994460811184,0.057490735348521255
NonResidential,0.19,Non-Refrigerated Warehouse,47.56121,Non-Refrigerated Warehouse,-122.33872,GREATER DUWAMISH,1.0,23834.0,Warehouse,26094.0,0.0,26094.0,4.95,1.0,20700.0,47.0,69.19999695,1431784.0,63.0,0.0,0.4958785682756617,0.0
NonResidential,0.32,Office,47.56121,Office,-122.33872,GREATER DUWAMISH,2.0,23835.0,Small- and Mid-Sized Office,23687.0,0.0,23687.0,7.56,0.0,62780.0,82.0,29.79999924,1872413.0,33.0,0.0,0.5792279801518148,0.0
NonResidential,0.41,Office,47.56121,Office,-122.33872,GREATER DUWAMISH,2.0,23836.0,Small- and Mid-Sized Office,24221.0,0.0,24221.0,10.01,1.0,23923.0,69.0,33.70000076,805643.5,33.0,0.0,1.781883674354724,0.0
NonResidential,0.52,Office,47.60546,"Office, Parking, Retail Store",-122.34091,DOWNTOWN,2.0,23857.0,Mixed Use Property,57836.0,14083.0,71919.0,37.51,1.0,16000.0,47.0,72.90000153,1748444.25,116.0,0.0,3.0776526045940558,0.0
NonResidential,4.01,Office,47.60546,"Office, Retail Store",-122.34091,DOWNTOWN,2.0,23858.0,Small- and Mid-Sized Office,32027.0,0.0,32027.0,128.41,1.0,26899.0,80.0,49.40000153,1328461.25,116.0,0.0,1.3704690294880637,1.6401607498901454
NonResidential,0.61,Office,47.6032,"Office, Retail Store",-122.33663,DOWNTOWN,3.0,23861.0,Small- and Mid-Sized Office,32160.0,0.0,32160.0,19.56,1.0,81900.0,87.33333333333333,42.5,1527695.5,110.0,0.0,1.8366395659344419,0.0
NonResidential,2.29,Other - Lodging/Residential,47.59549,"Other - Lodging/Residential, Parking",-122.32538,GREATER DUWAMISH,3.0,23863.0,Other,40264.0,7572.0,47836.0,109.59,1.0,40043.0,83.0,35.29999924,1570758.25,24.0,0.0,1.082267115261053,1.1715653888814526
NonResidential,1.45,Office,47.58802,"Non-Refrigerated Warehouse, Office",-122.32111,GREATER DUWAMISH,3.0,23867.0,Small- and Mid-Sized Office,34425.0,0.0,34425.0,50.07,1.0,25500.0,55.0,64.40000153,1965075.625,102.0,0.0,0.6300882186149961,0.3970406991333985
School,0.88,K-12 School,47.55226,K-12 School,-122.29629,GREATER DUWAMISH,2.0,23877.0,K-12 School,52609.0,0.0,52609.0,46.51,1.0,53550.0,11.0,85.69999695,4590246.5,45.0,0.0,0.2322674828029388,0.16029139175859075
NonResidential,0.34,Medical Office,47.57296,"Medical Office, Parking",-122.38643,SOUTHWEST,3.0,23888.0,Medical Office,28304.0,12000.0,40304.0,13.67,1.0,91560.0,76.0,27.39999962,2506927.5,32.0,0.0,0.7824641917247308,0.0
NonResidential,1.43,Distribution Center,47.52878,"Distribution Center, Office",-122.32771,GREATER DUWAMISH,1.0,23896.0,Distribution Center,29619.0,0.0,29619.0,42.45,1.0,35254.0,46.0,22.60000038,798322.375,26.0,0.0,0.693625804988868,0.9100671893356365
NonResidential,2.51,K-12 School,47.59692,K-12 School,-122.30601,CENTRAL,2.0,23906.0,K-12 School,21592.0,0.0,21592.0,54.24,1.0,36544.0,5.0,34.70000076,1269847.75,94.0,0.0,0.3721643007990525,0.7553598453042895
NonResidential,0.82,K-12 School,47.69061,K-12 School,-122.31992,NORTH,2.0,23956.0,K-12 School,23923.0,0.0,23923.0,19.51,1.0,20796.0,66.33333333333333,63.70000076,1324092.125,85.0,0.0,0.38103013413813636,0.2274192213022942
NonResidential,1.47,Office,47.59976,"Office, Retail Store",-122.31441,CENTRAL,3.0,23910.0,Small- and Mid-Sized Office,25200.0,0.0,25200.0,37.08,1.0,13000.0,70.0,30.89999962,659761.875,109.0,0.0,1.8323292778928761,0.8177844468506156
NonResidential,0.33,Office,47.59693,Office,-122.31124,CENTRAL,2.0,23918.0,Small- and Mid-Sized Office,28296.0,0.0,28296.0,9.26,1.0,19224.0,83.33333333333333,88.40000153,1832031.5,53.0,0.0,0.7251299991293818,0.0
NonResidential,0.72,Office,47.61744,"Medical Office, Office, Parking",-122.30514,CENTRAL,3.0,23928.0,Small- and Mid-Sized Office,31357.0,0.0,31357.0,22.48,1.0,19373.0,78.0,33.5,764094.5,17.0,0.0,2.3225713573386537,0.24919823398807348
NonResidential,0.05,Distribution Center,47.55945,Distribution Center,-122.33601,GREATER DUWAMISH,1.0,23930.0,Distribution Center,160000.0,0.0,160000.0,8.07,1.0,11550.0,54.0,187.1999969,4323672.0,48.0,0.0,0.26782258228653794,0.0
NonResidential,3.26,Non-Refrigerated Warehouse,47.55601,Non-Refrigerated Warehouse,-122.33627,GREATER DUWAMISH,1.0,23934.0,Warehouse,53550.0,0.0,53550.0,174.62,1.0,41550.0,94.0,15.5,642645.1875,56.0,0.0,2.332590407829048,4.810147278975772
NonResidential,1.75,Non-Refrigerated Warehouse,47.55716,"Non-Refrigerated Warehouse, Office",-122.33744,GREATER DUWAMISH,1.0,23935.0,Warehouse,38412.0,0.0,38412.0,67.05,1.0,54170.0,41.0,107.1999969,5804784.5,92.0,0.0,0.07257702676128631,0.20797430119929516
NonResidential,0.15,Self-Storage Facility,47.55662,Self-Storage Facility,-122.33728,GREATER DUWAMISH,1.0,23936.0,Self-Storage Facility,25881.0,0.0,25881.0,3.8,1.0,64493.0,85.0,30.89999962,1989763.875,86.0,0.0,0.27411594252609495,0.0
NonResidential,0.81,Office,47.55498,Office,-122.32497,GREATER DUWAMISH,1.0,23951.0,Small- and Mid-Sized Office,24291.0,0.0,24291.0,19.61,1.0,66286.0,82.0,37.20000076,2468322.5,63.0,0.0,0.13348620368691694,0.1320475748205512
NonResidential,0.24,Non-Refrigerated Warehouse,47.55458,Non-Refrigerated Warehouse,-122.32639,GREATER DUWAMISH,1.0,23952.0,Warehouse,36544.0,0.0,36544.0,8.85,1.0,41428.0,90.0,33.90000153,1404702.25,50.0,0.0,0.9039972705959572,0.0
NonResidential,2.46,Non-Refrigerated Warehouse,47.58387,Non-Refrigerated Warehouse,-122.32092,GREATER DUWAMISH,1.0,23958.0,Warehouse,20796.0,0.0,20796.0,51.1,1.0,28567.0,55.0,35.90000153,1026041.125,67.0,0.0,0.40612699612795733,0.8843592892049039
NonResidential,0.8,Distribution Center,47.5822,"Distribution Center, Office",-122.321,GREATER DUWAMISH,1.0,23960.0,Distribution Center,21349.0,0.0,21349.0,17.04,1.0,19386.0,81.66666666666667,35.29999924,823032.375,69.0,0.0,0.473910883517796,0.3277125034115456
NonResidential,0.08,Non-Refrigerated Warehouse,47.58082,Non-Refrigerated Warehouse,-122.32031,GREATER DUWAMISH,1.0,23963.0,Warehouse,38630.0,0.0,38630.0,2.91,1.0,22000.0,59.0,28.0,615327.8125,80.0,0.0,0.6775022866368485,0.0
NonResidential,4.02,Non-Refrigerated Warehouse,47.58032,"Non-Refrigerated Warehouse, Office",-122.32083,GREATER DUWAMISH,1.0,23964.0,Warehouse,20724.0,0.0,20724.0,83.3,1.0,37091.0,87.0,21.39999962,793060.875,66.0,0.0,0.38268310739702044,1.9273942873553054
NonResidential,1.37,Manufacturing/Industrial Plant,47.5793,"Manufacturing/Industrial Plant, Parking",-122.32226,GREATER DUWAMISH,1.0,23969.0,Other,24109.0,0.0,24109.0,33.1,0.0,26012.0,96.0,20.10000038,522791.0938,56.0,0.0,9.080879640647009,0.0
NonResidential,1.12,Refrigerated Warehouse,47.58118,"Office, Refrigerated Warehouse",-122.32211,GREATER DUWAMISH,1.0,23971.0,Refrigerated Warehouse,25375.0,0.0,25375.0,28.37,1.0,48179.0,77.0,16.5,797170.3125,61.0,0.0,5.104682068801954,0.0
NonResidential,0.94,Non-Refrigerated Warehouse,47.5829,"Non-Refrigerated Warehouse, Other",-122.32417,GREATER DUWAMISH,1.0,23975.0,Warehouse,22803.0,0.0,22803.0,21.5,1.0,25300.0,81.0,25.60000038,646505.1875,31.0,0.0,0.6398247191171996,0.542059068938252
NonResidential,6.8,Office,47.5829,"Office, Other - Public Services",-122.32417,GREATER DUWAMISH,1.0,23976.0,Mixed Use Property,23100.0,0.0,23100.0,157.07,1.0,14502.0,88.66666666666667,57.0,826416.5,31.0,0.0,1.9029678134451575,3.328863835608316
NonResidential,0.11,Refrigerated Warehouse,47.58252,Refrigerated Warehouse,-122.32193,GREATER DUWAMISH,1.0,23977.0,Refrigerated Warehouse,41550.0,0.0,41550.0,4.48,1.0,52325.0,67.0,15.5,808968.1875,65.0,0.0,0.7944008305023738,0.0
NonResidential,3.29,Other,47.52305,Other,-122.31899,GREATER DUWAMISH,2.0,24009.0,Other,54170.0,0.0,54170.0,178.35,1.0,20600.0,90.66666666666667,13.10000038,270838.5,22.0,0.0,10.398769008098922,11.033870738465913
School,0.44,K-12 School,47.52361,K-12 School,-122.32469,GREATER DUWAMISH,2.0,24012.0,K-12 School,64493.0,0.0,64493.0,28.57,10.0,230970.0,54.666666666666664,91.0,21022288.0,16.0,0.0,0.07950105145548382,0.015149159786984176
NonResidential,2.42,K-12 School,47.55095,K-12 School,-122.27978,SOUTHEAST,2.0,24018.0,K-12 School,42252.0,0.0,42252.0,102.35,1.0,25880.0,100.0,6.300000191,162960.0,104.0,0.0,1.9535530191458026,11.569759450171821
NonResidential,0.6,Self-Storage Facility,47.54514,Self-Storage Facility,-122.28596,GREATER DUWAMISH,1.0,24026.0,Self-Storage Facility,23100.0,0.0,23100.0,13.87,1.0,49802.0,99.0,11.39999962,819354.625,61.0,0.0,0.8465101420523501,0.2076158415533445
NonResidential,0.56,Worship Facility,47.5419,"Parking, Worship Facility",-122.28302,SOUTHEAST,3.0,24029.0,Worship Facility,22895.0,0.0,22895.0,12.92,1.0,31365.0,87.33333333333333,20.79999924,652991.6875,35.0,0.0,0.34761238825111385,0.3268510213615851
NonResidential,0.16,Retail Store,47.53922,"Parking, Retail Store, Supermarket/Grocery Store",-122.28295,GREATER DUWAMISH,2.0,24030.0,Retail Store,36740.0,17471.0,54211.0,8.84,1.0,32100.0,66.66666666666667,23.60000038,758008.875,14.0,0.0,1.672095198093822,0.0
School,1.07,K-12 School,47.49917,K-12 School,-122.26306,SOUTHEAST,1.0,24035.0,K-12 School,41428.0,0.0,41428.0,44.27,1.0,22740.0,74.33333333333333,47.79999924,1318947.25,55.0,0.0,0.4985165252059929,0.5665010484687694
NonResidential,0.25,Self-Storage Facility,47.69316,Self-Storage Facility,-122.30487,NORTHEAST,6.0,24070.0,Self-Storage Facility,41047.0,7132.0,48179.0,12.22,1.0,25200.0,100.0,63.90000153,1610794.75,10.0,0.0,0.40530303441825843,0.08958931608139398
NonResidential,0.34,Non-Refrigerated Warehouse,47.59294,Non-Refrigerated Warehouse,-122.32555,GREATER DUWAMISH,1.0,24083.0,Warehouse,52325.0,0.0,52325.0,18.03,1.0,66363.0,91.0,32.70000076,2168701.5,79.0,0.0,0.24919473703504147,0.12382478639868143
NonResidential,0.47,"Repair Services (Vehicle, Shoe, Locksmith, etc)",47.59322,"Repair Services (Vehicle, Shoe, Locksmith, etc)",-122.32491,GREATER DUWAMISH,4.0,24085.0,Other,20600.0,0.0,20600.0,9.71,1.0,121635.0,3.0,60.09999847,7308538.0,96.0,0.0,0.013856943755372142,0.02320094661887234
NonResidential,0.04,Retail Store,47.58698,Retail Store,-122.32397,GREATER DUWAMISH,1.0,24089.0,Retail Store,25880.0,0.0,25880.0,1.14,1.0,20645.0,56.333333333333336,37.20000076,767642.8125,72.0,0.0,0.212286231755736,0.0
NonResidential,0.27,Non-Refrigerated Warehouse,47.58336,"Non-Refrigerated Warehouse, Office",-122.32525,GREATER DUWAMISH,1.0,24091.0,Warehouse,45842.0,0.0,45842.0,12.55,1.0,20278.0,77.0,24.60000038,498649.3125,56.0,0.0,1.346010077974388,0.29713667759243123
NonResidential,0.16,Other,47.57936,Other,-122.32322,GREATER DUWAMISH,1.0,24099.0,Other,31365.0,0.0,31365.0,5.09,1.0,20832.0,34.0,78.40000153,1633141.125,44.0,0.0,0.39273887001039176,0.007099202770979146
NonResidential,0.8,Other,47.57959,Other,-122.32557,GREATER DUWAMISH,1.0,24100.0,Other,32100.0,0.0,32100.0,25.77,1.0,67313.0,36.0,38.0,2557933.75,106.0,0.0,0.1227635391260622,0.17357290821155943
NonResidential,1.99,Non-Refrigerated Warehouse,47.57895,"Non-Refrigerated Warehouse, Office",-122.32551,GREATER DUWAMISH,1.0,24102.0,Warehouse,20520.0,0.0,20520.0,40.85,1.0,25951.0,38.0,32.79999924,850615.8125,50.0,0.0,0.539464460049642,0.8335267103913613
NonResidential,0.15,Non-Refrigerated Warehouse,47.57833,Non-Refrigerated Warehouse,-122.32563,GREATER DUWAMISH,1.0,24104.0,Warehouse,22972.0,0.0,22972.0,3.45,1.0,8223.0,59.666666666666664,101.5,834711.875,71.0,0.0,0.5935952450658498,0.0
NonResidential,0.35,Non-Refrigerated Warehouse,47.57934,"Non-Refrigerated Warehouse, Office",-122.32501,GREATER DUWAMISH,1.0,24105.0,Warehouse,24990.0,0.0,24990.0,8.7,1.0,85695.0,72.0,26.29999924,2251887.5,63.0,0.0,0.18394036114148687,0.04858191184062259
NonResidential,1.71,Retail Store,47.57667,"Office, Retail Store",-122.32542,GREATER DUWAMISH,2.0,24106.0,Retail Store,24000.0,0.0,24000.0,40.94,1.0,46986.0,72.0,30.5,1433398.75,65.0,0.0,0.4401308428656018,0.4800227431480598
NonResidential,0.96,Non-Refrigerated Warehouse,47.56845,"Non-Refrigerated Warehouse, Other - Services",-122.32732,GREATER DUWAMISH,1.0,24108.0,Warehouse,100386.0,0.0,100386.0,95.93,1.0,41526.0,79.0,43.70000076,1814947.0,53.0,0.0,1.1544392205392224,0.8436527347630537
